scene_id,scene_seed,camera,split,condition,server,npz_path,msaa_samples,gt_unit,prediction_unit,metric_calibration,calibration_a,calibration_b,target_pixels_cropped,native_target_pixels,occlusion_type,strong_reflection_verified
scene_977107,977107,frontview,test,light_material_stress,H1,supplementary/depth_no_msaa/test_977107_frontview_light_material_stress.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.17528360426776307,-0.020156990641697344,16601,155709,,False
scene_977107,977107,frontview,test,occlusion,H1,supplementary/depth_no_msaa/test_977107_frontview_occlusion.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.17528360426776307,-0.020156990641697344,16601,155709,"black square RGB[64:192,64:192], GT/mask unchanged",False
scene_977107,977107,headview,test,nominal,H1,supplementary/depth_no_msaa/test_977107_headview_nominal.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.27871769382468825,-0.0656103880574479,0,0,,False
scene_977107,977107,headview,test,light_material_stress,H1,supplementary/depth_no_msaa/test_977107_headview_light_material_stress.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.27871769382468825,-0.0656103880574479,0,0,,False
scene_977107,977107,headview,test,occlusion,H1,supplementary/depth_no_msaa/test_977107_headview_occlusion.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.27871769382468825,-0.0656103880574479,0,0,"black square RGB[64:192,64:192], GT/mask unchanged",False
scene_977107,977107,sideview,test,nominal,H1,supplementary/depth_no_msaa/test_977107_sideview_nominal.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.42173295852372344,-0.08274819644506003,13014,129444,,False
scene_977107,977107,sideview,test,light_material_stress,H1,supplementary/depth_no_msaa/test_977107_sideview_light_material_stress.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.42173295852372344,-0.08274819644506003,13014,129444,,False
scene_977107,977107,sideview,test,occlusion,H1,supplementary/depth_no_msaa/test_977107_sideview_occlusion.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.42173295852372344,-0.08274819644506003,13014,129444,"black square RGB[64:192,64:192], GT/mask unchanged",False
scene_977108,977108,topview,test,nominal,H1,supplementary/depth_no_msaa/test_977108_topview_nominal.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.11909493565226427,0.1374411120642805,15148,141623,,False
scene_977108,977108,topview,test,light_material_stress,H1,supplementary/depth_no_msaa/test_977108_topview_light_material_stress.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.11909493565226427,0.1374411120642805,15148,141623,,False
scene_977108,977108,topview,test,occlusion,H1,supplementary/depth_no_msaa/test_977108_topview_occlusion.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.11909493565226427,0.1374411120642805,15148,141623,"black square RGB[64:192,64:192], GT/mask unchanged",False
scene_977108,977108,frontview,test,nominal,H1,supplementary/depth_no_msaa/test_977108_frontview_nominal.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.17528360426776307,-0.020156990641697344,19217,168559,,False
scene_977108,977108,frontview,test,light_material_stress,H1,supplementary/depth_no_msaa/test_977108_frontview_light_material_stress.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.17528360426776307,-0.020156990641697344,19217,168559,,False
scene_977108,977108,frontview,test,occlusion,H1,supplementary/depth_no_msaa/test_977108_frontview_occlusion.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.17528360426776307,-0.020156990641697344,19217,168559,"black square RGB[64:192,64:192], GT/mask unchanged",False
scene_977108,977108,headview,test,nominal,H1,supplementary/depth_no_msaa/test_977108_headview_nominal.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.27871769382468825,-0.0656103880574479,0,0,,False
scene_977108,977108,headview,test,light_material_stress,H1,supplementary/depth_no_msaa/test_977108_headview_light_material_stress.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.27871769382468825,-0.0656103880574479,0,0,,False
scene_977108,977108,headview,test,occlusion,H1,supplementary/depth_no_msaa/test_977108_headview_occlusion.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.27871769382468825,-0.0656103880574479,0,0,"black square RGB[64:192,64:192], GT/mask unchanged",False
scene_977108,977108,sideview,test,nominal,H1,supplementary/depth_no_msaa/test_977108_sideview_nominal.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.42173295852372344,-0.08274819644506003,17178,168065,,False
scene_977108,977108,sideview,test,light_material_stress,H1,supplementary/depth_no_msaa/test_977108_sideview_light_material_stress.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.42173295852372344,-0.08274819644506003,17178,168065,,False
scene_977108,977108,sideview,test,occlusion,H1,supplementary/depth_no_msaa/test_977108_sideview_occlusion.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.42173295852372344,-0.08274819644506003,17178,168065,"black square RGB[64:192,64:192], GT/mask unchanged",False
scene_977109,977109,topview,test,nominal,H1,supplementary/depth_no_msaa/test_977109_topview_nominal.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.11909493565226427,0.1374411120642805,13761,139553,,False
scene_977109,977109,topview,test,light_material_stress,H1,supplementary/depth_no_msaa/test_977109_topview_light_material_stress.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.11909493565226427,0.1374411120642805,13761,139553,,False
scene_977109,977109,topview,test,occlusion,H1,supplementary/depth_no_msaa/test_977109_topview_occlusion.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.11909493565226427,0.1374411120642805,13761,139553,"black square RGB[64:192,64:192], GT/mask unchanged",False
scene_977109,977109,frontview,test,nominal,H1,supplementary/depth_no_msaa/test_977109_frontview_nominal.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.17528360426776307,-0.020156990641697344,16444,156602,,False
scene_977109,977109,frontview,test,light_material_stress,H1,supplementary/depth_no_msaa/test_977109_frontview_light_material_stress.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.17528360426776307,-0.020156990641697344,16444,156602,,False
scene_977109,977109,frontview,test,occlusion,H1,supplementary/depth_no_msaa/test_977109_frontview_occlusion.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.17528360426776307,-0.020156990641697344,16444,156602,"black square RGB[64:192,64:192], GT/mask unchanged",False
scene_977109,977109,headview,test,nominal,H1,supplementary/depth_no_msaa/test_977109_headview_nominal.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.27871769382468825,-0.0656103880574479,0,0,,False
scene_977109,977109,headview,test,light_material_stress,H1,supplementary/depth_no_msaa/test_977109_headview_light_material_stress.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.27871769382468825,-0.0656103880574479,0,0,,False
scene_977109,977109,headview,test,occlusion,H1,supplementary/depth_no_msaa/test_977109_headview_occlusion.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.27871769382468825,-0.0656103880574479,0,0,"black square RGB[64:192,64:192], GT/mask unchanged",False
scene_977109,977109,sideview,test,nominal,H1,supplementary/depth_no_msaa/test_977109_sideview_nominal.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.42173295852372344,-0.08274819644506003,11296,114882,,False
scene_977109,977109,sideview,test,light_material_stress,H1,supplementary/depth_no_msaa/test_977109_sideview_light_material_stress.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.42173295852372344,-0.08274819644506003,11296,114882,,False
scene_977109,977109,sideview,test,occlusion,H1,supplementary/depth_no_msaa/test_977109_sideview_occlusion.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.42173295852372344,-0.08274819644506003,11296,114882,"black square RGB[64:192,64:192], GT/mask unchanged",False
scene_977110,977110,topview,test,nominal,H1,supplementary/depth_no_msaa/test_977110_topview_nominal.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.11909493565226427,0.1374411120642805,13569,135041,,False
scene_977110,977110,topview,test,light_material_stress,H1,supplementary/depth_no_msaa/test_977110_topview_light_material_stress.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.11909493565226427,0.1374411120642805,13569,135041,,False
scene_977110,977110,topview,test,occlusion,H1,supplementary/depth_no_msaa/test_977110_topview_occlusion.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.11909493565226427,0.1374411120642805,13569,135041,"black square RGB[64:192,64:192], GT/mask unchanged",False
scene_977110,977110,frontview,test,nominal,H1,supplementary/depth_no_msaa/test_977110_frontview_nominal.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.17528360426776307,-0.020156990641697344,17945,163650,,False
scene_977110,977110,frontview,test,light_material_stress,H1,supplementary/depth_no_msaa/test_977110_frontview_light_material_stress.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.17528360426776307,-0.020156990641697344,17945,163650,,False
scene_977110,977110,frontview,test,occlusion,H1,supplementary/depth_no_msaa/test_977110_frontview_occlusion.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.17528360426776307,-0.020156990641697344,17945,163650,"black square RGB[64:192,64:192], GT/mask unchanged",False
scene_977110,977110,headview,test,nominal,H1,supplementary/depth_no_msaa/test_977110_headview_nominal.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.27871769382468825,-0.0656103880574479,0,0,,False
scene_977110,977110,headview,test,light_material_stress,H1,supplementary/depth_no_msaa/test_977110_headview_light_material_stress.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.27871769382468825,-0.0656103880574479,0,0,,False
scene_977110,977110,headview,test,occlusion,H1,supplementary/depth_no_msaa/test_977110_headview_occlusion.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.27871769382468825,-0.0656103880574479,0,0,"black square RGB[64:192,64:192], GT/mask unchanged",False
scene_977110,977110,sideview,test,nominal,H1,supplementary/depth_no_msaa/test_977110_sideview_nominal.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.42173295852372344,-0.08274819644506003,12707,127052,,False
scene_977110,977110,sideview,test,light_material_stress,H1,supplementary/depth_no_msaa/test_977110_sideview_light_material_stress.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.42173295852372344,-0.08274819644506003,12707,127052,,False
scene_977110,977110,sideview,test,occlusion,H1,supplementary/depth_no_msaa/test_977110_sideview_occlusion.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.42173295852372344,-0.08274819644506003,12707,127052,"black square RGB[64:192,64:192], GT/mask unchanged",False
scene_977111,977111,topview,test,nominal,H1,supplementary/depth_no_msaa/test_977111_topview_nominal.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.11909493565226427,0.1374411120642805,14902,143262,,False
scene_977111,977111,topview,test,light_material_stress,H1,supplementary/depth_no_msaa/test_977111_topview_light_material_stress.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.11909493565226427,0.1374411120642805,14902,143262,,False
scene_977111,977111,topview,test,occlusion,H1,supplementary/depth_no_msaa/test_977111_topview_occlusion.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.11909493565226427,0.1374411120642805,14902,143262,"black square RGB[64:192,64:192], GT/mask unchanged",False
scene_977111,977111,frontview,test,nominal,H1,supplementary/depth_no_msaa/test_977111_frontview_nominal.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.17528360426776307,-0.020156990641697344,17963,157899,,False
scene_977111,977111,frontview,test,light_material_stress,H1,supplementary/depth_no_msaa/test_977111_frontview_light_material_stress.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.17528360426776307,-0.020156990641697344,17963,157899,,False
scene_977111,977111,frontview,test,occlusion,H1,supplementary/depth_no_msaa/test_977111_frontview_occlusion.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.17528360426776307,-0.020156990641697344,17963,157899,"black square RGB[64:192,64:192], GT/mask unchanged",False
scene_977111,977111,headview,test,nominal,H1,supplementary/depth_no_msaa/test_977111_headview_nominal.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.27871769382468825,-0.0656103880574479,0,0,,False
scene_977111,977111,headview,test,light_material_stress,H1,supplementary/depth_no_msaa/test_977111_headview_light_material_stress.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.27871769382468825,-0.0656103880574479,0,0,,False
scene_977111,977111,headview,test,occlusion,H1,supplementary/depth_no_msaa/test_977111_headview_occlusion.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.27871769382468825,-0.0656103880574479,0,0,"black square RGB[64:192,64:192], GT/mask unchanged",False
scene_977111,977111,sideview,test,nominal,H1,supplementary/depth_no_msaa/test_977111_sideview_nominal.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.42173295852372344,-0.08274819644506003,16549,163843,,False
scene_977111,977111,sideview,test,light_material_stress,H1,supplementary/depth_no_msaa/test_977111_sideview_light_material_stress.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.42173295852372344,-0.08274819644506003,16549,163843,,False
scene_977111,977111,sideview,test,occlusion,H1,supplementary/depth_no_msaa/test_977111_sideview_occlusion.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.42173295852372344,-0.08274819644506003,16549,163843,"black square RGB[64:192,64:192], GT/mask unchanged",False
scene_977112,977112,topview,test,nominal,H1,supplementary/depth_no_msaa/test_977112_topview_nominal.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.11909493565226427,0.1374411120642805,14940,139385,,False
scene_977112,977112,topview,test,light_material_stress,H1,supplementary/depth_no_msaa/test_977112_topview_light_material_stress.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.11909493565226427,0.1374411120642805,14940,139385,,False
scene_977112,977112,topview,test,occlusion,H1,supplementary/depth_no_msaa/test_977112_topview_occlusion.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.11909493565226427,0.1374411120642805,14940,139385,"black square RGB[64:192,64:192], GT/mask unchanged",False
scene_977112,977112,frontview,test,nominal,H1,supplementary/depth_no_msaa/test_977112_frontview_nominal.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.17528360426776307,-0.020156990641697344,18215,160208,,False
scene_977112,977112,frontview,test,light_material_stress,H1,supplementary/depth_no_msaa/test_977112_frontview_light_material_stress.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.17528360426776307,-0.020156990641697344,18215,160208,,False
scene_977112,977112,frontview,test,occlusion,H1,supplementary/depth_no_msaa/test_977112_frontview_occlusion.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.17528360426776307,-0.020156990641697344,18215,160208,"black square RGB[64:192,64:192], GT/mask unchanged",False
scene_977112,977112,headview,test,nominal,H1,supplementary/depth_no_msaa/test_977112_headview_nominal.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.27871769382468825,-0.0656103880574479,0,0,,False
scene_977112,977112,headview,test,light_material_stress,H1,supplementary/depth_no_msaa/test_977112_headview_light_material_stress.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.27871769382468825,-0.0656103880574479,0,0,,False
scene_977112,977112,headview,test,occlusion,H1,supplementary/depth_no_msaa/test_977112_headview_occlusion.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.27871769382468825,-0.0656103880574479,0,0,"black square RGB[64:192,64:192], GT/mask unchanged",False
scene_977112,977112,sideview,test,nominal,H1,supplementary/depth_no_msaa/test_977112_sideview_nominal.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.42173295852372344,-0.08274819644506003,17353,170087,,False
scene_977112,977112,sideview,test,light_material_stress,H1,supplementary/depth_no_msaa/test_977112_sideview_light_material_stress.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.42173295852372344,-0.08274819644506003,17353,170087,,False
scene_977112,977112,sideview,test,occlusion,H1,supplementary/depth_no_msaa/test_977112_sideview_occlusion.npz,0,camera-axis m,relative inverse-depth-like raw output; NOT m,inv_m=a*prediction+b; depth_m=1/inv_m only if inv_m>0,0.42173295852372344,-0.08274819644506003,17353,170087,"black square RGB[64:192,64:192], GT/mask unchanged",False
